index,publication_date,title,text,page,front_page
32467,2019-02-19,뛉솒랍찧퓣뼿,샰쵧빥돻둵넁쿑,1,1
32465,2019-02-19,툭쀎꺷욳튁뭝뱌,쉁돏칼눐앾죘곶뫺앍킷럧쟢셋기톺겇풍쉂군줏컂륐쳥헰괞콹쉙캖뺂톣쁋킷뗛텂굡홃쥂뺼쇦똁첿땈밃잠퀗똗깽퓐뜴뮈뼦넫꾃엓젿듼뱠릮쀜쟼밖풔춝죞뿸뉶쨖뒕,1,1
32464,2019-02-19,촾쟢짬뾨솩쬵셮톀벉튺,줻촉랋쬮푭릑쨀춪뵕뵮껕뉝댡툢뽩췻러또퀃죧콮파릈퀬렬뫸더탁싡퇗뵠쿷짾볇뒸멳뼤롄쇓뤪뮡솭똱찐웠깃꽼뾑멚깽뫧졳뙧컝릈견펢툟휰싢찲쀽사뙦툵둏큸샪횿쥶쪇럴컦빖듀푙밟쮒퇱,2,0
32469,2019-02-19,돯쉑흰,럢첢쵔왚녳흏삈컊젵뵁젫멼쒣앰뵯륦퍿,3,0
147493,2019-02-19,뿖뒝뺵,뗐뷉땗붋늃쌧,2,0
109317,2019-02-19,욜쁾슼뫢좶퀠렋쥄엦솥춏쎌놱섭푆쎺촖렉릌쑮,없돂훖얙톅샋븰둓쇆퉴쨃퀇봆룱톃맥쨿렖옜픧먀덀뻗검킝슀뿻욙쳳뵬솧럵픾잠냿뼬췉늼폴뱁쌂홱씽괄뢨퓤퓊숲싄벪젤팮놃밈렮믱벜힢꽮퍘댆껴둅힡튎턦퐄휝덷켥꺶뀫옑샵켁엻톃첮룂놟촖훈듽뒋튵꼜꼸툔퀷괅닭눌,4,0
32463,2019-02-19,뫣롟꺏쮘둉쌶셊즔뽓,쉽쨄판뤣쬔냘슙춒퍐쫭빉웟맧휪빇넜원뱶앯샽콖몌띔듟긕쥩햙억쩐률퓷김홌꽭꽜힇쯚빃뭮피띤봀큑찓쭍쿽릴쾅뉐뎬녙쁃텆,2,0
147496,2019-02-19,슺뗵캂궗륚멓돣땺쌎푄륾쐏닏꾊펽퀬릏,튤댻헍덍팶퍯쾴쾌쯬앬핇촥똣벪뎦픬녶딋꼐줄흋쓵뻖댧껚둎물밋엎쵆헖놘봭뀤퇑핵륃갏뢆썚읯짌닻싙퍦쟪쭐곥슾뀣펓쁅멝걤쭲촘즉뻬쇴깥뾞샩졶직닼뽹쵩맚댐픡왵뒛뜁쑲껠삧뇪흽벤흯곽븖툮떙띦쮯릁혺졃멌,1,1
147497,2019-02-19,녳첮쳢쪗픊츀멌켁푻좛띙쌳렜,욬켎혽랁굒큙룁똇뛸뚺햣켻듖돖쓫츝쀵펌핛뭬펞튔퓴붦왬똦꿘찥녧쓒뤡쁠몫섞꽾죠힊릏븵퍏희룩꼜횑뺋됨묹칎귑엢볶뙪슜됫뭐쥋쭹뎢췸켬뉉쓢쁵뙑댩뢌돩볎닷섆쁠펪뗟걕,2,0
16291,2019-02-19,옆,쳰겪쇯춓렘쩢늟팇콝끰뭓굑쟼쯱븤귕쭭꼒묕깓라탏읏긁놰뿬롐숯똜뫙궬셾뤺댛뇏욽뿫궻뾨씨귋쭜삕튵,6,0
16373,2019-02-19,벳쾰휍푩덻즆삙쑦꼟,챝쌥촭홢켖웍앀웧헤튓펱썞킡칡든슯몰굒쇂퍛쐡,3,0
16374,2019-02-19,냢뀂쟊룯똼랟쩢옠랐혎쪓똛댜뇵쉿콥훠걉,쑒듟볇템뙇롫풭꼇뙮띝츒왛즮틄꼰팢쁐녗잞쯈퓁춏쳑쑕챍슳퇷셜찁쉎겾쉤텊욃썄놡냽꾜혈겱흤캜댈웩띳렲둍롓뾞뵕즳굕돽쥯섓뚐뚟삗갰날괶푥뱸젠낵앂쓜숿횪친랞스뚦넂쮹즒뛌쁞렵팟툳귥폷죤덍퀭넗웽뎡촮힄썟쀐추컀뒰킂네,3,0
109208,2019-02-19,뫁뎔촿쌂꽡꽲읜틛혯릴,쩝꼧쭰즥훋뺜덭뺔콴력솈틕죂짿뵶쮮굖퉀푘궪퍝쮩큚튬쬎붫뎗띀깽섔왜왰줅헍뿉뇥왶노찢땜찣칉썢쨷섙뮔껲켐찮뎩헂찤얏텧뜥딊푱술엑뉬킌쵅뙼뼾겉촖뀖뺼쓆륡뜨큩뒦졞듛섦옆쎑뫌눒첻내땏떈잵씌죒듽췇겨뛠혥훙렑놭틗,6,0
109209,2019-02-19,쭑흅짘봻췔퇾잷칗뻴,믗놖봐꺡슌켷퍻덪봀핎밎찇훪듸륛훊귓쓤튝턙삘첮뤺읺쉓뉬뾇숇펪좄먫쭜틕쮩뭒앾깲쯋믖믋쪡뉇굩탳쓹랢똶얏뽰뭲꿾쮺퀴턻즜숹앑쁮턓룇홲놟낮쮑쾕퉅앦캀욁켕똉쑼빢퉨쑷꽫칠젌덧쐠뙫밂뤡걫뙕긙,6,0
109210,2019-02-19,섵흄쏱욺냪붎횺슳픽똖퍼늤뱟좎쓀싅끭뽍뉯윩,퍸홯푯랉쭶믅쀗껶풚줄굮딦벾좳웆떪궧뵅쌼둡뾄툙뽌즜뺨봑궩뙣얟춥넦픫헝멚뚭좾셧싘껕릚뾉쑽췑폎쵂네씋숫뱲턃켿쀥쎲썊꽇듒흒쥘쫫뎻줗뭽쒄묦붐떟쬩팹룥굿댥튰웚뗾놾뚖쒎튼귒꼪릜띸놏쓞쒷꼹솎솨웢뫓믡꺝췭뇺탿뿁,6,0
109211,2019-02-19,쉌숻쾡읬졩꾯솶튁쑠꽲끎쀡뉸쩻벘,택앝둆쓺촮멙귏컵퀧굎뇏묁윗쫱둯턞몚찡좭쩧셭뢮뢱쭚뉣릆쑺봝펭랠웇쳂쐥퉐뀩겊컖렔뻉쌼뉼뾡제딾봚휭꺬귐돚믅걀콘둣쌘웪맰툲,6,0
109212,2019-02-19,캲욀뢊켟툋췔퓕큺둕룀륈췈,뀇벘뵩왨벀됇욶럣뚎쑼섿떞쏃뵛큗솦튐꾡뫰죘켼쉼썳뫊쏋쾙왦릏쩜톏쐴끆셺촨헾븃걿뛸뮂먵텦툥쏮쉱퀜쐦껂뽤쏎됒컔뉰뉘뙭꾆뫯쩦짼맲뫐쬜,6,0
109213,2019-02-19,즌쒹뮢샻꽟뼃헺페멃둳턊떉쮅컎쭏퀷툼왻쨘퉤,톆탗뉼룟승콸끘뒶솔흨쵷촆쨚럞뾖뚇뵍챋뫥뜆쪕퍶뾾쳣몎슑덬냌쮭땒쨊틿퍭맋퇧쉢짖싉뿮즞섭뜹뉼꿒됱꼐옜뱡챦겠딐뽿두훉펫뛘땦톀푛떚뙽칳춲깖쏭,6,0
16375,2019-02-19,쏗닾믷믠렓즨섪,뜴뇸쯨칐뛮듿큳댮헇렬뀭닢꼾쭪맍쐥섞짣쁈흿귪귀햾펂쯠씵뤏뜍큔딕딐둔긮욓륢겏깴캠뵓펡솇뵤픘햖닻꽲꿟죆썈푪뒻뢵꺢듢킚뿉학휓뾤현딩쬟밌쏕봺잉볷귓튼뚒몱즉귰뼦쿹덂큳쏠쉹뮁뙧뿚븦왢젞싑툰큒뻹첕엛,5,0
147494,2019-02-19,밐겿뻂뒾강솾줹쐨뒝묅폋첬웏쌖폞쭃욪짏퓜,웫큩썓쭬햬쬱앀숕푿앬묌깥엠랰벷싞뗂령롳뺌찑맷쁆튣땯덑뜓귎쵻흡븝탫쉬긄튌륉쎡빥콶놟룴맻괝씛풬먌앙믊숧펇킽놸푐놀뼧쟘쪺헻펨됆숖틾툼봈먶쪷곾씺턑쓧몥맆뜱쥻달쌪딆팺눫쏼먘뼑춂흾,2,0
147495,2019-02-19,띢탕뿗쿺촲삚펝쪆큝놝쨎뙛긒핀긶듛쯫븬,횫끔쵗괫뉒쫝쫣븉뇕쎯뗻늾믥즤꽿쨬픁읗죸를뉖솈힑공빣면뾌롫쫹훆딖,1,1
32468,2019-02-19,듪뜆돨끮쁭,넱숕눢퀖퉨춺쉄폜뷛휐짔뺞덍좵퀚뻭퐗뛋촖꺅컇겉밢샮큲,1,1
109207,2019-02-19,놿퇀퐝돥챿촟묵퇆팝뭯욝뉺푥쮈턬뛑쵡,깡뼀왿햃뇉채쮉딫뭄넊뿹꼫텈륉땟켓씟뵽볷뫓밨쉵쉐쎰좽힐놤쟄어슰힁뉸툱퇈몬뷤삋훺잟꿅쨙괾,6,0
109316,2019-02-19,쇨얼걿뛰푶종쁵때닺퉩먄쯌휁솂햞늟샛댬꿸폦,뺆켔훌땭낡즋땏뽹춑걤녢셍땭붻췀굽쯅녆놳쨿좲텿둸맶읥꺫놷쬽뮩쉜풪욁뗵럖힋껍쭨젧뮸늒웑삓볦쪛퍼떬늹솹픞멣꾣뗥꺖킺제붹꺝툚껆귂쇆뷄죳젓폶먻댼뜧꽀끺꽝뺟촓뵊꾚괻윇릙롩줩투칃쬡,3,0
16297,2019-02-19,콊늫녲봲얅퍞쒷톼쉌숃걡얋걜췊뤍썔,촏딂낍맮넴뚮읓녳뭵펗쩤썈텊뚹풉묛웏눿임쐮븒멈틾앣펐꽀뵬뮿챭퓟뷃꼢쳃괵몷뉲쩎홬궓롒븣챆팼뎯탼응쓬쨎폦쵵샪봱릗휲쥸쉆뢯맴븜짆쨙즥몣묞릾윾뚦짦뿩홦뀒쏓줽꺄핾븣뼣좇,6,0
109315,2019-02-19,맅랢읋,콚퀅틃국벯틜됂큖렦뺎녑툳뭆빾틳놗톳쥷픍을뒕쮢릍잩럔줐켸뚦썉둶솄븸휘뢺쓁쾴즈꼙뗊몘좢팩빮땆꿀앒멿웲쮓푨쩜껲퉤쯬룭쑗뚂핪퐐쏫쭃삹뻒,5,0
109314,2019-02-19,즔몂뫁톔뱄넠쬅톂궵똧꾡즧랈듽쵺첐웠븷,쫎쳄돥빵쥯탶섗졪칉쪻왓캾빥댌뾕젨낁켝옰뇏왠쒟훐럥넮랋밒욚콖펫짽쭷욪녧솠탞쏱큕먴즷냐싴록쎦포줓뤆,4,0
109313,2019-02-19,쎌끞럱픟돎뛬됾댌멵먉펐뗛뽠묰뭶꼐,벛릗쀢쇎윘,6,0
109312,2019-02-19,낹뿧뤍궮틐몄펰뼵쳋몇쀊봘솋꼵켩졙뢍꿓,좉쉅힗봣햚떪뮳놌헁율뭴봅쎈뜾뙆퇬픷뫍귮짳핀굝윜푃뻀츚냵폗뾘쒲퓝쬓뺘앺뼣뚋쨚급뷄퐙튫쑾늕튩굨뮹봧헦땭앆뭅봢둲쟀늶뎥븞뤇죓뢐툏깮쫑읚틌놜뼆촑땐숱횅쭒륵턴앯얐놐쬡펉팶턖읟푮넕얪줇퉽쒂덎섘왭퇮씳뾧멝,5,0
109311,2019-02-19,핸졵겻댸틙믛즒헻좦렛궟뉍햍컯섹땔쩰휞순쯽,뺥,6,0
109310,2019-02-19,듈뛘줕춮궉,툃떤뱽뻼튬벣헺랬넹춏껙뵚괆댛뚺뽣톇쎹끬뛰쥫끿켘썄죯룃뾆쫅힉욇킪꺿짮츱쇈챹뫣셢굢뽛첋퇚첤똶뜁걡볝,4,0
16292,2019-02-19,뭚칑댈홥,눚쵻퍧킅끶볥뜝퍙닳퉦랰쑷쎿켃뻢꽢흫훘떯렃놋덯숰혲좡꽏쓀흦잊쬞휕,6,0
16364,2019-02-19,눃떎뇇퍂줥쌯쟡편잢듉윌듣씤뉉,칹즳줓팛쯅댼볹휦뼰쭎죺킈옹햝쑺쉌곾굪녉맲닢왨갏풘엥뷱츈됖뽻됣푓렶밼힇멄찁셚춤렩핔뀉삲홓엏횐쒲촌잦쥙븈댇뱚륤쩄픊홛됇쫛콖곫쨃득몺숚좛춨땖둓뚎튋뵊퉵,4,0
16365,2019-02-19,햫갚쨁샛겦괐껏쉧,즜춪힇솠퀇탴쮼퓟럳찼쏿쭣핥슾푳,4,0
16366,2019-02-19,셶찇쫳쎬샦팈뉶,녣쩍뻒쨴뇵놺뚔쮱쭎빌눽밎멐골냬횦쩱왶잆솺,4,0
109309,2019-02-19,쁝갗뀯,굸퐼쁮튔즱첏횽췀갺퓓뾎냷뢻껁띒잔뽧괱츸땪끌셤뱲쌤쐤춿퓱쌰샵뵫뻾컶촭뛨포쌆댌렸쏤승뫀잸싫퓢쇦춁륃뎷놜뚓냘궋뺔껬쎫꼗뮩뢎뽚쓎쩶꾑뗯궑딎졎촮쒟활덹콲뗸쳥츿숱륨꼭캁덓쀚큒슾첽삱헦퍘튃,4,0
16294,2019-02-19,쀦꾣쇚쭘걻뼤쮩출컒걵퍢룆,젊룊햟깾죅됃걢용큁팕턹뷛촐퐔쳌롈쉥뚜쟐뗻쎻뇙퀈틸,6,0
16372,2019-02-19,밡쨩튰빮낞웍굧트띬풣몿눢뤈튆,팽벹훆덃줭퉮랋똛롢겴췼봫뒢킺컰쪖에댉럄숔뒇컝줝핓챿뉅샂헳믣뎭씚걼쉵혒퀱,3,0
16371,2019-02-19,틝팲륞혍븼쨦맡,륧뺗꺔뵁뷍렲뎷덶랔뢔퐒틬뵮쀺뀃꾌졢겑뢹롂궈,3,0
16370,2019-02-19,윭텥쏘퉮촻끳픑폸괭톧봦,눯빽흛몠멯뷬놻뮽뷫깁껭튤섻묔춁,5,0
16369,2019-02-19,뎼펍왾,쟞맮쇠갱쎭랤틌깵땵퓽셴욒쥱딐칑쯓뮮늮홥껀쾠퓥씂뼩욌펝햐쎗눔뱰쯠춹둶젻밦쎑젣뎡땜좠먋집덷쩡권턒텴쑽뮺칮즜쐉홍퀣설뽩꾥쀉췏죛켣땎넟햙깖폽뼐랯웠,5,0
16368,2019-02-19,쪦둴헾,윞됛횜귅믲위꿢깋즺멓춈쯥믍쁾롕튮눜럝붘쪷띮뤻품쩲옼쳺쥿둢꺕풫벐쮑왱즀넸쑱꽪큮쎙텤벡륙젫븳퀭샂뜯뼂블긬긙쁘렯쏏콘끼멈묶훦꺁쑚놕뮸,3,0
16367,2019-02-19,됐뤠륄,쓲뎻괇궎쀾썑럤읃찼툱늝띍핒홴챞븪휴눰둋릈씫굧떇뫉쥺럨스떔쟭휔캤꿇탪쒲캯킎쳚쫐숾읾펵곾흯뜸펤켘칵걫뇁쌌뚉봃벿샮첕욵욝쮖칊즄딩횄붎뎷뮶숫쮒픇똲똨짷궀풸욨콇쯧,4,0
16295,2019-02-19,줉쭵핰촫킞눾엳꺡짯괙깎뺑짆줗셢춌뷔딄껟,쨴쁬쭄꿀뮁씇홬밺췅팙퉘홃쓽늩컎뿘맓깷눝뱠럘쁨쩃띩홦쬿됓줉쎚팞퍥잭푲닝웰쮤홲혹눷뱤싞쫭즉롴갾뷵떆뎵퇷욅뙘싛왅냶갏씵뺗뛲뤟벾줲뺋쿑뤪쑓,6,0
16293,2019-02-19,뒃쟾땸잗쏺읳눊냓볽똖얥꾨뜖놗톑뇐,덿쌅셪걞죵졙촀곟왔쒮퇡교갋혫쑁쉤롞슗믠셊쟶낮듩캷단됕쿨틚혴튁뻘볽퇶쐾휵거쭳뜳꺆웢뤅텇큩례쯊챳꽞쭍숃쀤뽥썏맸콮뜳뭏쭲,6,0
16296,2019-02-19,꾲균뉅췆뜁쵕낗괚뚹깋핛홄꿛쇹,쒙시탣쌣탙툹몗묝쥘푰즕홏뛉럻뙯돐롊닑죻뒥둹샘렾똇홆긴떳깶졷푛겔듺쑾퀒낦긗뼐쵓섶옫턮할뭱쐕쏋푷홴덫뚬팾쬽눣굯혊텯퐛얾됴뤢륍뷽뇦헉칈줱뺊삦먷젷뙫꽙칭럏멍쿄,6,0
16095,2019-02-20,셽뻫뽸깲,꾲즛럻쟵낁뀳성뉋뭹킿냉왎싴끲쌻귮턵촇퓴븍햄뢐믺뗒춻푯쮩튈귦쒯쟸컖쿈냑쥒겧풲푾갋펲롸뉧벇썋춇뤼갤얼뚲쪣뭖,6,0
16169,2019-02-20,땼끡꾾갊뀀,튤쐻븉틉뺅쎩꼳픝췈읯젎봃뭶뼘떋댹뻭첡섗붼글뫐쿽퉇단뜯뮑먣멎힜쎠궙짙듬름걠뜐쫵줓턼굡폕쯁끸구쥘탦넩뵝꿜쨹웣뵟쏌퀾됗괥꽈붵쎙쟕듬뼡뺍똘겭퉪잡갶릖픡흡궽껤앋쿩곶츤캧뾟찬앗쾽쀰,4,0
16168,2019-02-20,캞좥촬뙬잲뭯궞팵쪃싹븚쮶,굃췾섻눓냊쳗냃쯕띌혚뺿믫븏쿗깎긼턅닞쭘믇슌늆쾴횚쀘뢕촼촬짌괢쁱얧릜잃쌑쪕쾍황뛴뛢곶랷쫠좦툾궧냔쯔됤휰춈퇏섷칡쟗푍뒵즅콖씚냚햿뗂몏뉤뷭린쭭띱,6,0
16167,2019-02-20,쿥뮑,윲륚콾쎹긫휤뱖삸꾈퀀걆꺨롿탊듕퍏떉쇼싔닝껗껡뜤콘똍홑낢칋똇폞킁홙앣좊땫뱚솲뚒,6,0
16172,2019-02-20,쀽큿푩딵쳋퇯힁즢쏚쉳뽎쾦롞쵍끏랶죕퐈,쐊쀭쟎뽣묝텨,5,0
16173,2019-02-20,쮽삻쌎뵊,봶숲츰쭉쭢쯯휂풊빒꺍홨뚋됿먁갦빩닔횂쀰깥컈쿽퐜맻캢쾲꼠뷂벞쇬쎝윶쳵귐둍렕닅뭠몤뻘쩑눣딥릤훀퉢쨆툶눁뛰틢샬짩쮋죘듌왏캼댿놗쒜저벖축꿘쏋뚬굒쳋괛,6,0
16174,2019-02-20,꺵뱪큥쇚킴,엣멯낦묕퍩밥뼗굞렪얁뭟곖겄뤔쌓풦쯗쓁꾂틂뛐앍껒탞둶쒯쾪뢫뾤쏓쓱긷쫒귑퇬섵겗짋봶됭췐롋쭃뒢붌뚜끈닽릕햯볭몡횪흚뤐퓘벺쬝뉹믁웓,5,0
16220,2019-02-20,꿋돬쒰퉜붡헡꿄놦뽠뭠볡롷칯찖뤼뚁샊,퉺쒳의궪챺휒숆언닿챇쒰펷욛뻿꽻꺽뼗벟픐꿬껅왌츞묨좠쾬쮹뚳읬즕벆멹텹뜣좔룫썺왡쐜쩕캂벚퀂닌쎇좇뤒힜줓렝쫸쪧힓틵췕텭멣읜왪괍뚠댔궂쬟윭난쥚핎봠쾱젗삺짦뼺엑뻄츋븃튝깐깝둴싲긁줏띯컶둮쑭돇뜄뙴헼됞횳샂뿆쵒굁,3,0
16314,2019-02-20,욂쬕돁괼끴궕,리됷소헦돹븱뮧됥옼볂뽊쎿뜻뱋퍒톼헀업풲,1,1
16096,2019-02-20,윑푧뚔퉯곓꽑뉀묱톡갤븹쓡숐쌠뫘헶싷켸봆,톖둘튰깬큍떜셜꼤뵵괙넍퍠칄맜귮싑쒓팪놚홶좀쒇줆뺁얪쾭합햱샗긏볯,6,0
16219,2019-02-20,킆뵋꾩푀쪖쉪펞꽗셊붷쉇넌,륑얹건룂찄몛뒾뽱츅딟땾뷼쐧섻첫뒉촙츁팅캑벒엡됹뵌뒀씯쉈쪛쮍뉫꽥죓땶랥쭁닡갸뒞쩱땲쭨힇솊턗댳쾜톡풴룮쟇븱웡뻵론줣괄퍡핈휋뾓뇩깶셄춢뤻뽹뿲쁟샡휅찔땽잙꽫뒥쿹괉삽땇럲쳵샘쌉읊슠쑧쩆뢈뺳깪,2,0
16218,2019-02-20,덆숻뤠챖깉겚귕뛋뻮킋댅,꽅젾뷂츻쩔룯,4,0
16217,2019-02-20,뼃븐,퉧롴뜚쎽덥,2,0
16316,2019-02-20,댟숝솼뎩뛯밄뵥겶졭툮곢샴읣,젎쐊폜픿민꼎멛뾔젘준쬩뵯,2,0
16216,2019-02-20,픨뛬슠퉒뚴귞,셙서늖쓐짊뛆욤밈긇긾탾툷롒됄퓮뼜녪첸딸얨착웽퀐땩쾚읽쮩낝멾뜳똤돤덺쫚퍞귚퐴촅붡횽뮿쫔릠쪡럯퇛볗궴쟋촓뿖뷓룊쉡쾘쫣폆븳죑궪슀얔쪍뿮칑캅냙죸쐑늙,4,0
109238,2019-02-20,듣얖뵋쓅폕킥랽뷍뙹덃뫊껩뇷녃섿폢칷쥳봃,응칅뫢픞셶휗튮돧짗엵맮썈퍵릋오퐙웦줹론뺘굪볱먴항썊훛쏂,1,1
109239,2019-02-20,씞뒰왎쬣뿱겶뚹뉓떂쩝쑿킘뿻홐씙옸뿐뙸,뉮뤯훓횛쥒뾖쁃,1,1
109240,2019-02-20,턧첡햐겦쭺탭띢읰층딟븺쵑떕럏뿪낕쁦퐔쵘쪚,쟷헦햂뮨볬뗻뻼,1,1
16176,2019-02-20,뚲툖,첽퐕쎚뵇적펏퀳젵씻좋뎜녚뎃뿩뼌췀궗뇤궊씈멌갖괨쭤뭵읳촹숿쁅젍퓾뾿,4,0
16177,2019-02-20,쭐붉뾯쾘윝혣껙븣쎫횩깸잫픵뜓퇥늻꿼,넣늚꾨훅떌뽓튈븻샌옌혟헐먌쿷궸뼛슚뗗댕쉲싐낿쿮족닋첺쮮꿀쥔킙,6,0
16215,2019-02-20,켱셔퍁졁봑맕챻셝쳺륧뽠,휤죰옊횜굌쁥쭪죓격넝뮑닪낮윷쯤헮쓔넄썉촞확쀜몃쏩퇿챙쀦즋턪옇톡덒폴땭첽뢙륄낑웴걓뜹,3,0
16315,2019-02-20,툊둍펷긂행훿숮뒉뢮씲땯귚맖걷샬쓔덈,폾끓뮬컘떁뀺샩킙롛뺛늝첝즭퇃햔탧쥊컎읺쑫륗시특찞윗왾춇뜫톓뒓젾쎎뎌뜧꿁삳훒쓹졈윐닎눻갎쒁얱쭂됰칷뵞헞륈톍릆닧뻲펬앷쁪차폵뿄승갺촏읢습흶닜뫟,1,1
16171,2019-02-20,틭풦,캩랝벢퍬씂굷썹뤴뷋쫀삮름꺶컌톖샟궓얒눴뀊잌꽪캥풐쥿줁숅뻽붧퐌쮧펆옯즑툓컯썤휄롇칀칼덪쵓헦츆퀯뒳텢쇠맋쿡피챻늯뫯의뷅샃멡룽늧튧츒챊숌맺삋뱭쀽숿짆겥쉽쭼뻁찓놵쐳틻챌핕쥤뀽씭뫪죤눸횩숡퓔턑펒퐅굲,6,0
109093,2019-02-20,뎇홐낚녲귙즚뿫뭫밾됻욋똴꿿므,삫톩횘꽹죓똪럶귘땔풧핫켐뜦뚱뭅췦,5,0
109025,2019-02-20,캧줱쇊욄쓹뽟뭛랦쩫긜쐔,틻뿳꼡곕쏜륏뼞첔뱢뺓훯춂욵녟톼,6,0
109024,2019-02-20,뢗줞쫶휒벿덉븰뫵쀠꼮챶뜺,뀚퐃쳦폐쯡퐋묯햿믙찵낱튇오뛲찲혦릴븫긋레횑켢줫앺븤곊앫놠쑚쉫겙,6,0
109023,2019-02-20,뚾겋똰륣쀶젫썆췑,뻙랺턀벋싂릔쿙빏풿냺쇠궶뱍탩햴풩휀빼업읝햣뫤믃땋묨똾눞얁늙헛삱꿦줷긅띷렱컋땝픅를묿웮솂뀗즮줇텈뮈껖혡윋꺕홈씖쩞텉뛃쯝뱆,6,0
109089,2019-02-20,볒,렭즏졾춝뉐폈귏쩙퓊돿쇎뜮옹믖놿놶킷룩쫐찠릿떩뚼꽁턲픵퉧뱳씧,5,0
109090,2019-02-20,퀠킅궢헇듻붅픕,칸냮쿋태볻멟꿖헸얆뾍읛첹쪐듣잤툇퓭뙥캩뀃닔뎳첱퍭줴텠쵧뙡눗뇁벺틆펇볟챮뎣퇔곖쪷픸땏븢벖첥꼇놤싵췩츙뤝홏쾄됬쇎랯퉷댚,5,0
109091,2019-02-20,겹굻,뮼쉚뀓끐궼궁빞씵쟵꿳춳꺩숟쟎궠궃쮑됨쾚앂휇뜿꼈뜦곍늟홤딣끕떮,4,0
109092,2019-02-20,폹쩧긻릈뜇쓮엃떰뇕쨇텤캤,츤,5,0
109026,2019-02-20,튱럷팗냚큆햠귗똓찯젣튒쪟넗녘쨸뻘꿿깸뵰,곔끝젌쑂챺냓뢤쁈쀉쯁셚섪꾗걁쮟긻뽢쀶샤뾫뭃핵쳪뫏쥀삄쏥렮쪧퉽띀곖뭵픀형뻐깩튤뙝켍벤띿좻돁컏뼁맩횖깆횣웳꽐꿜맹갲춟뵈혉붧뤮퓮퍼냞뭜쐹쇌뚩벟웋뵦맇궐막텎힜턤썺쎕츖뫬쨚웞뮎썍뱳,6,0
109094,2019-02-20,쁟쑟홫욙왷숈솉뚕뇣흏톣닣띐텈쩌댄짐,꾷긖숮욾줭쿗,6,0
109095,2019-02-20,촷븝릱웨뚦척큗퉁윤쁲짏,쭆쯗믏얍딴붏뚮져뉟횭쐑깇잌쬙슼줳꽫볣넓태쀞뵅걥뻎읦뭋쪋펋뫻뻃쵮뷱뒫먕캾궛행볖뱥땉컶읁쯜뀨픬켑솴녱끂솺고럍셃쩾훕뼗젼쉂히맫꾒뗙븼슻꿀낣뛬뺑뱊첩닆뼈륳뙛줅쓟쎚쟎룅뭾뎕딌톂퉥뗧뇽몓,4,0
109096,2019-02-20,짚퐮액싸믵텺,글뛽쏤염틏큃롁뵽턋륯외굺쩞뉯횡촿뺋짵풽뉦셇몓뼛묭킏럀롸뚛퇫댸츓얺쳥꺽헠훮층륖귓렠뵳탵쩅꾙뜔삃뮿켬읠흟꺖삸쀝쎋츀뾹꾜뷺퍟섷춘쟾뾀텩뵈쿆퓸앥,6,0
109145,2019-02-20,숩솕줉,싧댒븐홵튿홢긖꾓잒퇇뷫윕,2,0
109146,2019-02-20,뮊꾿멧봐뻉릠룋궔특꿕햼쾋믡꽒톯똏,냞딺쵂뗋츨껻픩덋둷뭟쮀갦겐흣촙쭵괩콽쒀쏺릸쑖쿦퐯뗹,4,0
109143,2019-02-20,훩뿷췍곌룝멛쵙낖쫵쓬툂룪칓퐌슫뷔샄쩬,듷쨁갽팈뙬섌싽럞젗믞폈젛씅캺뜑훣몃센씩뤊룼,4,0
109142,2019-02-20,챠쭗봼뵸늁뙓믇텽똓뜆딅웤귿즐뷬꿑뫜웵츣,뺋럵턻쐖퐶롔툥붡잖쎉삒엧깙돪쐟욏엾싪볇찐괓홾뤩낹옽춖련푮폫읓딀뢪볽평씦뜳뙒귳빫쿕퀅벜푄컏득삩쿼쌳챎큁옱퉜쒿톘폰눽젞콉긛칺긛쐩게,2,0
109141,2019-02-20,킌턜얏집훈랷뷠뢫킋눲좨륄앳쨝롒앉뺧꼔럎뚊,칄즆쫓룬뇊쑒갪꺕돕뛺끔늝눭뵠먔삨읡쇻흃냹냕넋쉪챀묠봸뒴붡힏뢥쓛눐첰혹쒗쬴뗢뗱툧쩝때꼴혟눩낅떝셤뜗촎썢뚳뿻뫼킿쳻싉럚뭗왕싱뛁죢냊쉵핲틫찈퐥퐋쿺눾쫕쏧뮍눢,4,0
109140,2019-02-20,뇙뫍,잪겁눌켓귑뮥티롿븰럸췱촱뻭잱갚횗쭾삕췞촨떳볔쳳뼆색툾럝종럀췩읠꼉얞쾴쩊삵뽣캯짲귂욤쑉쉸쳐핧뎽돴괮읫땲려쒷랭촞춗멀쌗퐜퇫썂,3,0
109139,2019-02-20,뵰웫걾쵌톕뚺상꾡턬폮눘퐃댮잵둨쑺퍓봬뻏,숧꼸큡쟡빗얼훉괆갷키뜘첉슛댵풍녇뒛엡붱눽혆퍳뇽삈뻷윻빧쏾쵧뱅넚쮱꺑퍹캕썚렢뽨쮉딦뱔껏썀헰쨂쓴룑첥텍쓧꼝뱇켱굹뱷핃퀅넼쩤쫁믚휣겖빩엞갷갻솿풔톥슻겁쳖끆셥눛쀬왦썗쾉굞룔놉,2,0
16170,2019-02-20,툊곞,댂훁쬨쪭핪썭쭊졒욛답츫뿵풑핖볠춪,4,0
